#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV327;Helix 9;Helix 9;Helix 9;;Helix 9;;;;;;;;;x
PROV328;VN-3110;VN-3110;VN-3110;;VN-3110;;;;;;;;;x
PROV329;VN-1571;VN-1571;VN-1571;;VN-1571;;;;;;;;;x
PROV330;VN-1780;VN-1780;VN-1780;;VN-1780;;;;;;;;;x
PROV331;VN-381;VN-381;VN-381;;VN-381;;;;;;;;;x
PROV332;VN-32;VN-32;VN-32;;VN-32;;;;;;;;;x
PROV333;VN-1241;VN-1241;VN-1241;;VN-1241;;;;;;;;;x
PROV334;VN-362;VN-362;VN-362;;VN-362;;;;;;;;;x
PROV335;VN-128;VN-128;VN-128;;VN-128;;;;;;;;;x
PROV336;VN-697;VN-697;VN-697;;VN-697;;;;;;;;;x
PROV337;VN-732;VN-732;VN-732;;VN-732;;;;;;;;;x
PROV338;Ramanujan;Ramanujan;Ramanujan;;Ramanujan;;;;;;;;;x
PROV339;Sarabhai;Sarabhai;Sarabhai;;Sarabhai;;;;;;;;;x
PROV340;Chandrasekhar;Chandrasekhar;Chandrasekhar;;Chandrasekhar;;;;;;;;;x
PROV341;Maathai;Maathai;Maathai;;Maathai;;;;;;;;;x
PROV342;Ebadi;Ebadi;Ebadi;;Ebadi;;;;;;;;;x
PROV343;Ghandi;Ghandi;Ghandi;;Ghandi;;;;;;;;;x
PROV344;Kanade;Kanade;Kanade;;Kanade;;;;;;;;;x
PROV345;Batra;Batra;Batra;;Batra;;;;;;;;;x
PROV346;Nai Haidarabada;Nai Haidarabada;Nai Haidarabada;;Nai Haidarabada;;;;;;;;;x
PROV347;Nai Varanasi;Nai Varanasi;Nai Varanasi;;Nai Varanasi;;;;;;;;;x
PROV348;Nai Dunya;Nai Dunya;Nai Dunya;;Nai Dunya;;;;;;;;;x
PROV349;Yathesta Bhumi;Yathesta Bhumi;Yathesta Bhumi;;Yathesta Bhumi;;;;;;;;;x
PROV350;Vikrama ke graha;Vikrama ke graha;Vikrama ke graha;;Vikrama ke graha;;;;;;;;;x
PROV351;Abhayaranya;Abhayaranya;Abhayaranya;;Abhayaranya;;;;;;;;;x
PROV352;Nae Bangladesa;Nae Bangladesa;Nae Bangladesa;;Nae Bangladesa;;;;;;;;;x
PROV353;Cauraha;Cauraha;Cauraha;;Cauraha;;;;;;;;;x
PROV354;Antariksa Khanana;Antariksa Khanana;Antariksa Khanana;;Antariksa Khanana;;;;;;;;;x
PROV355;Saranyu;Saranyu;Saranyu;;Saranyu;;;;;;;;;x
PROV356;Chandrandake Sunya;Chandrandake Sunya;Chandrandake Sunya;;Chandrandake Sunya;;;;;;;;;x
PROV357;Pradana;Pradana;Pradana;;Pradana;;;;;;;;;x
PROV358;Cyrus;Cyrus;Cyrus;;Cyrus;;;;;;;;;x
PROV359;Darius;Darius;Darius;;Darius;;;;;;;;;x
PROV360;Salah al-Din;Salah al-Din;Salah al-Din;;Salah al-Din;;;;;;;;;x
PROV361;Ta'ammul;Ta'ammul;Ta'ammul;;Ta'ammul;;;;;;;;;x
PROV362;Sa'aa;Sa'aa;Sa'aa;;Sa'aa;;;;;;;;;x
PROV363;Paraiso;Paraiso;Paraiso;;Paraiso;;;;;;;;;x
PROV364;Mar Tranquilla;Mar Tranquilla;Mar Tranquilla;;Mar Tranquilla;;;;;;;;;x
PROV365;Dawaamah al-lahib;Dawaamah al-lahib;Dawaamah al-lahib;;Dawaamah al-lahib;;;;;;;;;x
PROV366;Vishnu;Vishnu;Vishnu;;Vishnu;;;;;;;;;x
PROV367;Sulaha;Sulaha;Sulaha;;Sulaha;;;;;;;;;x
PROV368;Chutti;Chutti;Chutti;;Chutti;;;;;;;;;x
PROV369;New Jerusalem;New Jerusalem;New Jerusalem;;New Jerusalem;;;;;;;;;x
PROV370;Cedillo;Cedillo;Cedillo;;Cedillo;;;;;;;;;x
PROV371;Haidel;Haidel;Haidel;;Haidel;;;;;;;;;x
PROV372;Miiltia;Miiltia;Miiltia;;Miiltia;;;;;;;;;x
PROV373;Miiltia Gate;Miiltia Gate;Miiltia Gate;;Miiltia Gate;;;;;;;;;x
PROV374;Popper;Popper;Popper;;Popper;;;;;;;;;x
PROV375;Arjona;Arjona;Arjona;;Arjona;;;;;;;;;x
PROV376;Marley;Marley;Marley;;Marley;;;;;;;;;x
PROV377;HN-464;HN-464;HN-464;;HN-464;;;;;;;;;x
PROV378;HN-871;HN-871;HN-871;;HN-871;;;;;;;;;x
PROV379;Basilisco;Basilisco;Basilisco;;Basilisco;;;;;;;;;x
PROV380;474;474;474;;474;;;;;;;;;x
PROV381;HN-562;HN-562;HN-562;;HN-562;;;;;;;;;x
PROV382;475;475;475;;475;;;;;;;;;x
PROV383;473;473;473;;473;;;;;;;;;x
PROV384;San Mateo;San Mateo;San Mateo;;San Mateo;;;;;;;;;x
PROV385;HN-72;HN-72;HN-72;;HN-72;;;;;;;;;x
PROV386;Manticore;Manticore;Manticore;;Manticore;;;;;;;;;x
PROV387;Antevas;Antevas;Antevas;;Antevas;;;;;;;;;x
PROV388;HN-106;HN-106;HN-106;;HN-106;;;;;;;;;x
PROV389;455;455;455;;455;;;;;;;;;x
PROV390;HN-917;HN-917;HN-917;;HN-917;;;;;;;;;x
PROV391;454;454;454;;454;;;;;;;;;x
PROV392;456;456;456;;456;;;;;;;;;x
PROV393;HN-916;HN-916;HN-916;;HN-916;;;;;;;;;x
PROV394;Nueva Galicia;Nueva Galicia;Nueva Galicia;;Nueva Galicia;;;;;;;;;x
PROV395;Nueva Valencia;Nueva Valencia;Nueva Valencia;;Nueva Valencia;;;;;;;;;x
PROV396;Suerte;Suerte;Suerte;;Suerte;;;;;;;;;x
PROV397;Santiago;Santiago;Santiago;;Santiago;;;;;;;;;x
PROV398;Barrayar;Barrayar;Barrayar;;Barrayar;;;;;;;;;x
PROV399;Thimble;Thimble;Thimble;;Thimble;;;;;;;;;x
PROV400;Komarr;Komarr;Komarr;;Komarr;;;;;;;;;x
PROV401;Sergyar;Sergyar;Sergyar;;Sergyar;;;;;;;;;x
PROV402;Bellatrix;Bellatrix;Bellatrix;;Bellatrix;;;;;;;;;x
PROV403;Hailu;Hailu;Hailu;;Hailu;;;;;;;;;x
PROV404;Meissa;Meissa;Meissa;;Meissa;;;;;;;;;x
PROV405;Lebedev;Lebedev;Lebedev;;Lebedev;;;;;;;;;x
PROV406;Reposo de Alquezar;Reposo de Alquezar;Reposo de Alquezar;;Reposo de Alquezar;;;;;;;;;x
PROV407;Betelgeuse;Betelgeuse;Betelgeuse;;Betelgeuse;;;;;;;;;x
PROV408;Estrella Old Man;Estrella Old Man;Estrella Old Man;;Estrella Old Man;;;;;;;;;x
PROV409;Bell;Bell;Bell;;Bell;;;;;;;;;x
PROV410;Warshawski;Warshawski;Warshawski;;Warshawski;;;;;;;;;x
PROV411;Seldon;Seldon;Seldon;;Seldon;;;;;;;;;x
PROV412;Fleming;Fleming;Fleming;;Fleming;;;;;;;;;x
PROV413;Mintaka;Mintaka;Mintaka;;Mintaka;;;;;;;;;x
PROV414;Genciana;Genciana;Genciana;;Genciana;;;;;;;;;x
PROV415;Saiph;Saiph;Saiph;;Saiph;;;;;;;;;x
PROV416;Dorter;Dorter;Dorter;;Dorter;;;;;;;;;x
PROV417;Anilam;Anilam;Anilam;;Anilam;;;;;;;;;x
PROV418;Rigel;Rigel;Rigel;;Rigel;;;;;;;;;x
PROV419;ON-19;ON-19;ON-19;;ON-19;;;;;;;;;x
PROV420;Sortelha;Sortelha;Sortelha;;Sortelha;;;;;;;;;x
PROV421;ON-47;ON-47;ON-47;;ON-47;;;;;;;;;x
PROV422;Melilla;Melilla;Melilla;;Melilla;;;;;;;;;x
PROV423;ON-82;ON-82;ON-82;;ON-82;;;;;;;;;x
PROV424;437;437;437;;437;;;;;;;;;x
PROV425;438;438;438;;438;;;;;;;;;x
PROV426;442;442;442;;442;;;;;;;;;x
PROV427;443;443;443;;443;;;;;;;;;x
PROV428;La Forja;La Forja;La Forja;;La Forja;;;;;;;;;x
PROV429;447;447;447;;447;;;;;;;;;x
PROV430;448;448;448;;448;;;;;;;;;x
PROV431;449;449;449;;449;;;;;;;;;x
PROV432;450;450;450;;450;;;;;;;;;x
PROV433;451;451;451;;451;;;;;;;;;x
PROV434;Shihai;Shihai;Shihai;;Shihai;;;;;;;;;x
PROV435;FN-071;FN-071;FN-071;;FN-071;;;;;;;;;x
PROV436;Diyu;Diyu;Diyu;;Diyu;;;;;;;;;x
PROV437;FN-089;FN-089;FN-089;;FN-089;;;;;;;;;x
PROV438;422;422;422;;422;;;;;;;;;x
PROV439;423;423;423;;423;;;;;;;;;x
PROV440;436;436;436;;436;;;;;;;;;x
PROV441;Xao Mei;Xao Mei;Xao Mei;;Xao Mei;;;;;;;;;x
PROV442;427;427;427;;427;;;;;;;;;x
PROV443;428;428;428;;428;;;;;;;;;x
PROV444;Iserlohn;Iserlohn;Iserlohn;;Iserlohn;;;;;;;;;x
PROV445;430;430;430;;430;;;;;;;;;x
PROV446;431;431;431;;431;;;;;;;;;x
PROV447;432;432;432;;432;;;;;;;;;x
PROV448;433;433;433;;433;;;;;;;;;x
PROV449;434;434;434;;434;;;;;;;;;x
PROV450;Veil Nebula;Veil Nebula;Veil Nebula;;Veil Nebula;;;;;;;;;x
PROV451;The Miltian Reach;The Miltian Reach;The Miltian Reach;;The Miltian Reach;;;;;;;;;x
PROV452;Horsehead nebula 2;Horsehead nebula 2;Horsehead nebula 2;;Horsehead nebula 2;;;;;;;;;x
PROV453;Horsehead nebula 3;Horsehead nebula 3;Horsehead nebula 3;;Horsehead nebula 3;;;;;;;;;x
PROV454;Horsehead nebula 4;Horsehead nebula 4;Horsehead nebula 4;;Horsehead nebula 4;;;;;;;;;x
PROV455;The Expanse;The Expanse;The Expanse;;The Expanse;;;;;;;;;x
PROV456;The Dim Reaches;The Dim Reaches;The Dim Reaches;;The Dim Reaches;;;;;;;;;x
PROV457;Orion nebula 3;Orion nebula 3;Orion nebula 3;;Orion nebula 3;;;;;;;;;x
PROV458;Orion nebula 4;Orion nebula 4;Orion nebula 4;;Orion nebula 4;;;;;;;;;x
PROV459;The Rift;The Rift;The Rift;;The Rift;;;;;;;;;x
PROV460;Shítou Wuyín;Shítou Wuyín;Shítou Wuyín;;Shítou Wuyín;;;;;;;;;x
PROV461;Fire nebula 2;Fire nebula 2;Fire nebula 2;;Fire nebula 2;;;;;;;;;x
PROV462;Zhu Rong Duanzao;Zhu Rong Duanzao;Zhu Rong Duanzao;;Zhu Rong Duanzao;;;;;;;;;x
PROV936;Sector Talon;Sector Talon;Sector Talon;;Sector Talon;;;;;;;;;x
PROV937;Group 87;Group 87;Group 87;;Group 87;;;;;;;;;x
PROV938;Sector Tarka;Sector Tarka;Sector Tarka;;Sector Tarka;;;;;;;;;x
PROV939;Sector Qoqnoos;Sector Qoqnoos;Sector Qoqnoos;;Sector Qoqnoos;;;;;;;;;x
PROV940;Sector Mandela;Sector Mandela;Sector Mandela;;Sector Mandela;;;;;;;;;x
PROV941;Sector New Lusaka;Sector New Lusaka;Sector New Lusaka;;Sector New Lusaka;;;;;;;;;x
PROV942;Sector Dhartvir;Sector Dhartvir;Sector Dhartvir;;Sector Dhartvir;;;;;;;;;x
PROV943;Sector Alfred;Sector Alfred;Sector Alfred;;Sector Alfred;;;;;;;;;x
PROV944;Sector Avalon;Sector Avalon;Sector Avalon;;Sector Avalon;;;;;;;;;x
PROV945;Sector Caliburn;Sector Caliburn;Sector Caliburn;;Sector Caliburn;;;;;;;;;x
PROV946;Sector Galahad;Sector Galahad;Sector Galahad;;Sector Galahad;;;;;;;;;x
PROV947;Sector Lancelot;Sector Lancelot;Sector Lancelot;;Sector Lancelot;;;;;;;;;x
PROV948;Sector Nelson;Sector Nelson;Sector Nelson;;Sector Nelson;;;;;;;;;x
PROV949;Sector Victoria;Sector Victoria;Sector Victoria;;Sector Victoria;;;;;;;;;x
PROV950;Sector Guangdong;Sector Guangdong;Sector Guangdong;;Sector Guangdong;;;;;;;;;x
PROV951;Sector Yunnan;Sector Yunnan;Sector Yunnan;;Sector Yunnan;;;;;;;;;x
PROV952;Sector Sichuan;Sector Sichuan;Sector Sichuan;;Sector Sichuan;;;;;;;;;x
PROV953;Sector Shaanxi;Sector Shaanxi;Sector Shaanxi;;Sector Shaanxi;;;;;;;;;x
PROV954;Sector Heibei;Sector Heibei;Sector Heibei;;Sector Heibei;;;;;;;;;x
PROV955;Sector Shanghai;Sector Shangai;Sector Shanghai;;Sector Shanghai;;;;;;;;;x
PROV956;Sector Bolivar;Sector Bolivar;Sector Bolivar;;Sector Bolivar;;;;;;;;;x
PROV957;Sector Encrucijada;Sector Encrucijada;Sector Encrucijada;;Sector Encrucijada;;;;;;;;;x
PROV958;Sector Frontera;Sector Frontera;Sector Frontera;;Sector Frontera;;;;;;;;;x
PROV959;Sector Sexto Sol;Sector Sexto Sol;Sector Sexto Sol;;Sector Sexto Sol;;;;;;;;;x
PROV960;Sector Vega;Sector Vega;Sector Vega;;Sector Vega;;;;;;;;;x
PROV961;Sector Apollo;Sector Apollo;Sector Apollo;;Sector Apollo;;;;;;;;;x
PROV962;Sector Armstrong;Sector Armstrong;Sector Armstrong;;Sector Armstrong;;;;;;;;;x
PROV963;Sector Glenn;Sector Glenn;Sector Glenn;;Sector Glenn;;;;;;;;;x
PROV964;Sector Ride;Sector Ride;Sector Ride;;Sector Ride;;;;;;;;;x
PROV965;Sector Shepard;Sector Shepard;Sector Shepard;;Sector Shepard;;;;;;;;;x
PROV966;Sector Lower Helix;Sector Lower Helix;Sector Lower Helix;;Sector Lower Helix;;;;;;;;;x
PROV967;Sector Upper Helix;Sector Upper Helix;Sector Upper Helix;;Sector Upper Helix;;;;;;;;;x
PROV968;Sector Hiyokuoka;Sector Hiyokuoka;Sector Hiyokuoka;;Sector Hiyokuoka;;;;;;;;;x
PROV969;Sector Sumitomo;Sector Sumitomo;Sector Sumitomo;;Sector Sumitomo;;;;;;;;;x
PROV970;Sector Okyoto-Nara;Sector Okyoto-Nara;Sector Okyoto-Nara;;Sector Okyoto-Nara;;;;;;;;;x
PROV971;Sector Iogi;Sector Iogi;Sector Iogi;;Sector Iogi;;;;;;;;;x
PROV972;Sector Jion;Sector Jion;Sector Jion;;Sector Jion;;;;;;;;;x
PROV973;Sector Taikun;Sector Taikun;Sector Taikun;;Sector Taikun;;;;;;;;;x
PROV974;Sector Adams;Sector Adams;Sector Adams;;Sector Adams;;;;;;;;;x
PROV975;Sector Deadwood;Sector Deadwood;Sector Deadwood;;Sector Deadwood;;;;;;;;;x
PROV976;Sector Douglas;Sector Douglas;Sector Douglas;;Sector Douglas;;;;;;;;;x
PROV977;Sector Franklin;Sector Franklin;Sector Franklin;;Sector Franklin;;;;;;;;;x
PROV978;Sector Jefferson;Sector Jefferson;Sector Jefferson;;Sector Jefferson;;;;;;;;;x
PROV979;Sector Lafayette;Sector Lafayette;Sector Lafayette;;Sector Lafayette;;;;;;;;;x
PROV980;Sector Washington;Sector Washington;Sector Washington;;Sector Washington;;;;;;;;;x
PROV981;Sector Almaz;Sector Almaz;Sector Almaz;;Sector Almaz;;;;;;;;;x
PROV982;Sector Maoxian;Sector Maoxian;Sector Maoxian;;Sector Maoxian;;;;;;;;;x
PROV983;Sector Mir;Sector Mir;Sector Mir;;Sector Mir;;;;;;;;;x
PROV984;Sector Novyy Edem;Sector Novyy Edem;Sector Novyy Edem;;Sector Novyy Edem;;;;;;;;;x
PROV985;Sector Pobeda;Sector Pobeda;Sector Pobeda;;Sector Pobeda;;;;;;;;;x
PROV986;Sector Prochnost;Sector Prochnost;Sector Prochnost;;Sector Prochnost;;;;;;;;;x
PROV987;Sector Shen Yan;Sector Shen Yan;Sector Shen Yan;;Sector Shen Yan;;;;;;;;;x
PROV988;Sector Sovershenstvo;Sector Sovershenstvo;Sector Sovershenstvo;;Sector Sovershenstvo;;;;;;;;;x
PROV989;Sector Arkanar;Sector Arkanar;Sector Arkanar;;Sector Arkanar;;;;;;;;;x
PROV990;Sector Kovcheg;Sector Kovcheg;Sector Kovcheg;;Sector Kovcheg;;;;;;;;;x
PROV991;Sector Novyy Sol;Sector Novyy Sol;Sector Novyy Sol;;Sector Novyy Sol;;;;;;;;;x
PROV992;Sector Raduga;Sector Raduga;Sector Raduga;;Sector Raduga;;;;;;;;;x
PROV993;Sector Saula;Sector Saula;Sector Saula;;Sector Saula;;;;;;;;;x
PROV994;Sector Altair;Sector Altair;Sector Altair;;Sector Altair;;;;;;;;;x
PROV995;Sector Draconis;Sector Draconis;Sector Draconis;;Sector Draconis;;;;;;;;;x
PROV996;Sector Sirius;Sector Sirius;Sector Sirius;;Sector Sirius;;;;;;;;;x
PROV997;Sector Sol;Sector Sol;Sector Sol;;Sector Sol;;;;;;;;;x
PROV998;Sector Tau Ceti;Sector Tau Ceti;Sector Tau Ceti;;Sector Tau Ceti;;;;;;;;;x
PROV999;Sector Gagarin;Sector Gagarin;Sector Gagarin;;Sector Gagarin;;;;;;;;;x
PROV1000;Sector Tengoku;Sector Tengoku;Sector Tengoku;;Sector Tengoku;;;;;;;;;x
PROV1001;Sector Tereshkova;Sector Tereshkova;Sector Tereshkova;;Sector Tereshkova;;;;;;;;;x
PROV1002;Core Witch Head;Core Witch Head;Core Witch Head;;Core Witch Head;;;;;;;;;x
PROV1003;Lower Witch Head;Lower Witch Head;Lower Witch Head;;Lower Witch Head;;;;;;;;;x
PROV1004;Upper Witch Head;Upper Witch Head;Upper Witch Head;;Upper Witch Head;;;;;;;;;x
PROV1005;Sector Wu Ren Zhi An;Sector Wu Ren Zhi An;Sector Wu Ren Zhi An;;Sector Wu Ren Zhi An;;;;;;;;;x
PROV1006;Sector Macau;Sector Macau;Sector Macau;;Sector Macau;;;;;;;;;x
PROV1007;Sector Tian Yuan;Sector Tian Yuan;Sector Tian Yuan;;Sector Tian Yuan;;;;;;;;;x
PROV1008;Group 103;Group 103;Group 103;;Group 103;;;;;;;;;x
PROV1009;Sector Yingshi;Sector Yingshi;Sector Yingshi;;Sector Yingshi;;;;;;;;;x
PROV1010;Sector Hang Seng;Sector Hang Seng;Sector Hang Seng;;Sector Hang Seng;;;;;;;;;x
PROV1011;Sector Qiangying;Sector Qiangying;Sector Qiangying;;Sector Qiangying;;;;;;;;;x
PROV1012;Group 98;Group 98;Group 98;;Group 98;;;;;;;;;x
PROV1013;Sector Wei;Sector Wei;Sector Wei;;Sector Wei;;;;;;;;;x
PROV1014;Sector Xin Qin;Sector Xin Qin;Sector Xin Qin;;Sector Xin Qin;;;;;;;;;x
PROV1015;Sector Baihu;Sector Baihu;Sector Baihu;;Sector Baihu;;;;;;;;;x
PROV1016;Sector Huangjing;Sector Huangjing;Sector Huangjing;;Sector Huangjing;;;;;;;;;x
PROV1017;Sector Qinglong;Sector Qinglong;Sector Qinglong;;Sector Qinglong;;;;;;;;;x
PROV1018;Sector Xuanwu;Sector Xuanwu;Sector Xuanwu;;Sector Xuanwu;;;;;;;;;x
PROV1019;Sector Zhuque;Sector Zhuque;Sector Zhuque;;Sector Zhuque;;;;;;;;;x
PROV1020;Sector Adwa;Sector Adwa;Sector Adwa;;Sector Adwa;;;;;;;;;x
PROV1021;Sector Afolayan;Sector Afolayan;Sector Afolayan;;Sector Afolayan;;;;;;;;;x
PROV1022;Sector Mpya Zanzibar;Sector Mpya Zanzibar;Sector Mpya Zanzibar;;Sector Mpya Zanzibar;;;;;;;;;x
PROV1023;Sector Ndia Panda;Sector Ndia Panda;Sector Ndia Panda;;Sector Ndia Panda;;;;;;;;;x
PROV1024;Sector Nyota 'Mwisho;Sector Nyota 'Mwisho;Sector Nyota 'Mwisho;;Sector Nyota 'Mwisho;;;;;;;;;x
PROV1025;Sector Amal;Sector Amal;Sector Amal;;Sector Amal;;;;;;;;;x
PROV1026;Sector Jabra'iil;Sector Jabra'iil;Sector Jabra'iil;;Sector Jabra'iil;;;;;;;;;x
PROV1027;Sector Makkat al-Jadiida;Sector Makkat al-Jadiida;Sector Makkat al-Jadiida;;Sector Makkat al-Jadiida;;;;;;;;;x
PROV1028;Sector al-Bawwaaba;Sector al-Bawwaaba;Sector al-Bawwaaba;;Sector al-Bawwaaba;;;;;;;;;x
PROV1029;Sector al-Hadd;Sector al-Hadd;Sector al-Hadd;;Sector al-Hadd;;;;;;;;;x
PROV1030;The Remote;The Remote;The Remote;;The Remote;;;;;;;;;x
PROV1031;Outer Veil;Outer Veil;Outer Veil;;Outer Veil;;;;;;;;;x
PROV1032;Sector Ghandi;Sector Ghandi;Sector Ghandi;;Sector Ghandi;;;;;;;;;x
PROV1033;Sector Chandrasekhar;Sector Chandrasekhar;Sector Chandrasekhar;;Sector Chandrasekhar;;;;;;;;;x
PROV1034;Sector Nai Dunya;Sector Nai Dunya;Sector Nai Dunya;;Sector Nai Dunya;;;;;;;;;x
PROV1035;Sector Nae Bangladesa;Sector Nae Bangladesa;Sector Nae Bangladesa;;Sector Nae Bangladesa;;;;;;;;;x
PROV1036;Sector Darius;Sector Darius;Sector Darius;;Sector Darius;;;;;;;;;x
PROV1037;Sector Paraiso;Sector Paraiso;Sector Paraiso;;Sector Paraiso;;;;;;;;;x
PROV1038;Sector New Jerusalem;Sector New Jerusalem;Sector New Jerusalem;;Sector New Jerusalem;;;;;;;;;x
PROV1039;Sector Miltia;Sector Miltia;Sector Miltia;;Sector Miltia;;;;;;;;;x
PROV1040;Sector Arjona;Sector Arjona;Sector Arjona;;Sector Arjona;;;;;;;;;x
PROV1041;Sector Basilisco;Sector Basilisco;Sector Basilisco;;Sector Basilisco;;;;;;;;;x
PROV1042;Sector Manticore;Sector Manticore;Sector Manticore;;Sector Manticore;;;;;;;;;x
PROV1043;Group 119;Group 119;Group 119;;Group 119;;;;;;;;;x
PROV1044;Group 114;Group 114;Group 114;;Group 114;;;;;;;;;x
PROV1045;Sector Santiago;Sector Santiago;Sector Santiago;;Sector Santiago;;;;;;;;;x
PROV1046;Sector Ortega-Gaona;Sector Ortega-Gaona;Sector Ortega-Gaona;;Sector Ortega-Gaona;;;;;;;;;x
PROV1047;Sector Betelgeuse;Sector Betelgeuse;Sector Betelgeuse;;Sector Betelgeuse;;;;;;;;;x
PROV1048;Sector Lebedev;Sector Lebedev;Sector Lebedev;;Sector Lebedev;;;;;;;;;x
PROV1049;Sector Edison;Sector Edison;Sector Edison;;Sector Edison;;;;;;;;;x
PROV1050;Sector Bellatrix;Sector Bellatrix;Sector Bellatrix;;Sector Bellatrix;;;;;;;;;x
PROV1051;Sector Rigel;Sector Rigel;Sector Rigel;;Sector Rigel;;;;;;;;;x
PROV1052;Sector Sortelha;Sector Sortelha;Sector Sortelha;;Sector Sortelha;;;;;;;;;x
PROV1053;Group 109;Group 109;Group 109;;Group 109;;;;;;;;;x
PROV1054;Sector Melilla;Sector Melilla;Sector Melilla;;Sector Melilla;;;;;;;;;x
PROV1055;La Forja de Dios;La Forja de Dios;La Forja de Dios;;La Forja de Dios;;;;;;;;;x
PROV1056;Group 113;Group 113;Group 113;;Group 113;;;;;;;;;x
PROV1057;Group 104;Group 104;Group 104;;Group 104;;;;;;;;;x
PROV1058;Sector Shihai;Sector Shihai;Sector Shihai;;Sector Shihai;;;;;;;;;x
PROV1059;Group 106;Group 106;Group 106;;Group 106;;;;;;;;;x
PROV1060;Group 108;Group 108;Group 108;;Group 108;;;;;;;;;x
PROV1061;Group 107;Group 107;Group 107;;Group 107;;;;;;;;;x
